"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"758",1.24066,0.87212,1.51355,0.71979,0.26066,1.43764,1.12862,1.10527,1.46382,1.15904,1.35693,1.40824,1.24054,1.41521,0.2864,0.55673,0.72615,0.51063,1.0184,0.60814,1.27166,1.02386,1.6777,0.69929,0.735,1.44009,1.32685,0.72161,0.51317,0.54382,0.76009,1.21249,0.73555,0.61899,1.06291,0.76777,0.93232,0.84092
"759",0.49548,-0.34515,0.04922,0.14148,-0.3815,0.33267,0.82472,0.39736,-0.0466,0.07798,-0.60104,0.08871,-0.99141,0.04706,-0.46522,-0.34342,-0.15277,1.41709,-0.21348,-1.03977,0.08255,0.23206,0.16237,-0.12357,-0.24956,-0.21071,0.12721,0.40917,-0.71115,0.77884,0.17827,0.4947,0.39912,0.22179,0.71394,0.17139,0.15988,0.21272
"760",1.0347,0.49547,0.82859,0.56588,0.88235,0.88913,0.72563,0.40259,0.87577,0.76303,0.58305,0.94834,0.72101,0.94399,0.91264,0.72198,0.50994,0.57337,0.75928,1.28378,1.11278,0.55783,0.98511,0.93038,0.53431,0.85394,0.47619,0.69037,1.25808,1.39255,1.42093,0.66305,0.27497,1.08324,1.00633,0.97481,0.96151,0.61978
"761",0.65604,0.40043,0.98302,0.95957,-0.06678,1.00875,0.94364,0.69212,0.96325,1.12571,0.48689,0.3267,1.34779,0.45251,0.92543,-0.04001,0.16379,1.23763,0.77214,0.2759,0.19184,0.66017,0.77714,0.67797,0.72296,0.82593,0.6138,1.37071,1.25206,0.44416,0.84639,0.41109,1.0507,0.74988,1.08912,0.96376,1.24813,1.39148
"762",0.59533,1.08584,1.04099,1.07358,0.9818,1.28232,1.07116,-0.09577,1.02433,0.97625,1.91324,1.21155,0.5913,1.08082,1.19939,0.76255,0.04947,1.26022,0.93502,1.05045,1.69696,0.68307,1.04083,1.24351,0.49573,0.5956,0.59494,0.9682,1.77413,1.05151,1.1547,0.68895,1.27445,1.08194,0.9555,0.73339,1.28387,0.96868
"763",-0.0127,-0.10269,0.50211,-0.8249,-0.28209,0.43048,-1.01407,-1.06819,0.49584,-0.81853,0.63577,-0.67113,0.61049,0.26427,0.65743,-1.10241,-0.0784,0.4556,-0.48644,-0.22835,1.34119,-1.12665,0.60867,0.42079,-0.33511,-0.499,-0.33678,-0.29825,0.15021,-1.29865,-1.26183,-1.44434,-1.22731,-1.34158,-0.89596,-0.91996,-0.2126,-1.11457
"764",-0.27103,0.50173,0.23335,-1.07157,-0.0604,-0.65115,-1.00145,-0.87404,0.28824,-0.26843,0.29761,-0.83892,0.22219,-0.15711,0.43222,-0.22381,-0.57371,-1.03719,-0.89609,0.72941,1.49495,0.30634,-0.02091,0.31382,0.47438,-0.73337,-0.57689,-0.3221,-0.23137,-1.29865,-1.26183,-1.16277,-0.56091,-1.04684,-0.31302,-0.75153,-0.79893,-1.06557
"765",-0.19759,0.03439,-0.30962,-0.61756,-1.42668,-0.91821,-0.81976,-0.10256,-0.61282,-0.46151,0.1062,-0.40346,-0.9628,-0.55721,-1.03158,-0.76277,-0.43445,-0.39862,-0.40358,-0.56117,-0.33011,-0.41734,-0.85628,-1.20873,-0.33167,-0.3727,0.03083,-0.48967,-0.42917,-0.43128,-0.38644,-0.52023,0.24644,-0.48854,-0.81665,-0.91068,-0.47988,-0.48278
"766",-0.26342,0.22701,-1.3946,0.62578,0.35737,-0.19119,-0.27313,-0.55534,-0.62212,-0.88031,-1.28137,0.3122,-0.44829,0.23799,0.49646,-0.39452,-0.15118,0.41887,-1.24482,-0.12873,0.31237,-0.29898,-1.20963,0.05444,-1.25268,-0.36578,0.25452,0.31019,1.30495,1.41996,0.82319,1.4969,1.50992,1.23706,0.70736,1.34766,1.38402,0.54227
"767",1.7036,2.72278,2.53008,1.12925,2.14848,2.9435,0.83354,-1.36832,2.5777,3.2303,3.10324,2.43418,1.46895,1.56724,1.10827,2.45981,2.38356,0.58544,3.07389,0.33176,0.73454,-1.12665,2.84468,1.42147,2.82853,2.77351,-1.23051,1.28941,2.09428,1.7425,2.55674,2.43588,1.19212,1.41666,1.45481,0.94071,1.02471,2.33079
"768",0.45231,-0.65671,0.51704,-0.36089,-0.43392,0.02208,0.58315,0.39736,-0.24159,0.17222,-0.17071,-1.03209,-0.49016,-0.528,-0.74914,-0.12746,0.22381,0.34285,0.28283,-0.48815,-0.3855,0.30844,-0.48149,-0.20882,-0.23707,0.49951,0.70525,0.53477,-0.5569,-0.55564,0.10171,0.07227,0.53038,0.58284,0.73343,0.33182,-0.29701,0.38624
"769",-0.14722,-1.3942,-1.46227,-1.40715,-0.93508,-1.21719,0.64105,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-0.49969,-1.39503,-1.40095,-1.56783,-1.20466,-1.23531,-1.60767,-0.02954,-1.12665,-0.23643,-1.48332,-1.17277,-1.27619,-1.23051,-1.10145,1.03135,-0.01951,0.62743,-0.58285,-1.47218,-0.17192,-0.43784,-1.39906,-1.34579,-1.32403
"770",0.21783,-0.60439,0.21918,-0.21056,0.53946,-0.4562,-0.41231,0.67968,-0.08218,0.05976,-0.48872,-0.78472,0.0157,-0.21672,0.28246,-0.17832,0.46606,0.16771,-0.5262,-0.36275,2.30768,0.96374,-0.22234,-0.36031,0.05342,0.31314,0.34386,-0.83486,-1.08902,-0.31818,0.0978,-0.49512,0.15597,0.5023,0.33325,-0.69982,-1.00321,0.49237
"771",0.92024,0.85343,1.10253,0.88923,0.38399,0.99258,1.17608,0.1602,0.59753,0.88711,0.83102,1.05259,0.74416,0.68339,0.34961,0.84062,0.79406,0.94015,0.70856,-0.12216,0.63897,1.40507,1.10337,0.05261,1.13282,0.48041,1.52998,0.75921,-1.08902,0.66548,0.77123,0.73078,0.31874,1.33298,1.16127,1.01759,-0.46128,0.24538
"772",1.61927,2.08457,1.90402,1.99083,2.3476,1.83955,1.84416,1.66673,2.03928,2.37232,2.07088,1.88298,1.76233,2.1076,2.07973,2.07601,1.7491,1.67698,2.19077,2.01691,1.47433,1.87795,1.85577,2.19043,1.71561,1.77909,1.72451,1.83007,2.17741,1.95305,1.85174,1.34445,1.29008,1.97441,1.8185,1.52283,1.60563,1.82937
"773",-1.45769,-1.3942,-1.46227,-1.40715,0.64723,-1.21719,-1.37386,-1.36832,-1.47649,0.04117,-1.28137,1.56707,-1.36149,-1.39979,-0.33411,1.98737,0.68828,-0.61762,0.25134,-0.52384,-1.06221,-1.12665,-1.20963,-1.48332,-0.9744,-0.65472,-1.23051,-0.10777,1.79335,-0.25755,2.9606,-0.785,2.29826,2.54107,3.68589,1.09212,0.63487,2.34054
"774",0.06306,1.33097,0.17797,-0.17709,0.92577,-0.50662,-0.38925,-0.5332,0.46341,1.70998,1.58157,0.24674,0.40516,-0.03982,0.37248,-0.01549,0.12927,0.58694,0.2867,1.0367,1.34119,1.6936,-0.24356,0.64749,2.04381,0.98971,0.70525,0.88941,0.99223,2.41476,1.34506,0.22572,1.00589,1.3418,0.15231,1.37464,0.8322,2.25457
"775",1.0782,0.65077,1.23267,1.16923,0.68116,1.36868,0.92231,0.92707,1.97951,1.09411,0.31018,1.00485,0.54038,1.48728,0.56116,0.86788,0.46147,0.64222,0.54382,0.0757,-0.27397,1.03075,0.99811,0.61898,0.57911,0.54045,0.84349,0.54622,0.53463,1.75953,1.07296,1.34405,1.20817,1.15354,0.9877,1.85204,1.32319,0.99921
"776",0.77078,0.89776,1.01248,0.79899,1.33984,0.31146,0.74418,0.20508,0.888,1.52631,0.46742,1.0261,1.13643,0.9037,1.33779,1.42809,0.42301,1.26245,1.33285,1.69703,1.80123,0.79621,0.62485,0.71474,0.82702,1.26506,0.62177,0.5847,1.6821,1.31385,0.96013,0.474,-0.09364,0.70112,0.65581,0.88785,0.40776,0.5549
"777",-0.79554,-0.89365,-1.46227,-0.81987,-0.56309,-1.21719,-1.37386,-0.85309,-0.42053,-0.41411,1.15096,0.15675,0.12742,-1.39979,0.6887,-1.31923,-1.17037,-1.14856,-0.70418,0.41574,0.63175,0.40601,-1.20963,0.29568,-1.25268,-0.40809,-1.23051,-0.89329,-1.0002,-0.85582,-1.26183,-1.28127,-0.73852,-0.84529,-1.22961,-1.39906,-0.37661,-1.32403
"778",0.6257,0.91489,0.36155,1.33344,1.62602,0.89104,1.38568,0.54047,0.97715,0.89549,0.21825,0.78778,1.10715,1.02168,1.53863,1.12716,0.58478,1.35373,1.34057,1.38943,2.17223,0.13399,0.51035,1.40521,0.09335,0.28632,0.88341,0.85175,1.31842,1.02029,1.28634,0.47085,0.29165,1.14633,1.21365,0.70878,0.79534,0.47511
"779",-1.45769,1.4838,-0.20475,-1.40715,-1.08245,-1.21719,-1.35536,-0.00563,-0.04028,-0.17775,-0.15231,1.12271,-0.48359,-0.84671,-1.352,-0.99148,0.27507,-0.20316,-0.16589,0.28707,0.6687,0.26774,-1.20963,-1.48332,1.83051,0.8363,-1.23051,1.50533,0.28751,1.25351,-0.90501,-0.09508,1.4569,0.07073,-1.22961,1.25014,1.19715,0.99501
"780",0.03788,-1.08372,-0.39936,-0.66739,-0.2096,-0.70303,-0.59602,0.58644,-0.6669,-0.42964,-0.40932,-0.71219,-0.45461,-0.50669,-0.64151,-0.16278,-0.62759,0.25187,-1.08653,-0.57249,-0.33011,-0.90711,-0.46337,-0.38036,0.4584,-0.0099,-0.37405,1.40396,1.01979,-0.60045,-0.74087,-0.49512,0.27385,-0.34234,0.73856,-0.37495,0.78173,0.88078
"781",-1.10232,1.19312,0.43158,-1.40715,0.72759,0.76722,-1.37386,-1.36832,0.46167,0.98975,-1.28137,1.98519,-1.36149,1.19163,-1.39503,-1.15947,-1.56783,-1.20466,-0.48212,-0.55893,-1.06221,-1.12665,0.45284,-1.0661,-1.25268,0.00406,-1.23051,-0.21102,0.69881,1.77243,0.79669,1.10075,2.10177,-0.04147,-1.22961,2.47649,1.6406,-1.32403
"782",-1.09606,-0.49528,-0.29319,-1.40715,-0.2374,-0.78089,-0.97062,0.33626,-0.46858,-0.97442,-1.28137,-0.96636,-0.68492,-1.39979,-0.39439,-1.22805,-0.80661,-0.47221,-1.24482,-1.25644,-1.06221,-0.2449,-1.09981,-0.63495,-0.54721,-0.42263,-1.05859,-0.99987,0.58699,1.58192,0.04539,-1.06984,-0.61613,0.69916,-0.18572,0.68274,-0.66068,-0.77633
"783",-0.49812,0.39222,-0.01787,-0.33659,0.2177,-0.0411,-0.54467,0.21475,0.21694,0.28691,0.6573,-0.20621,0.24113,-0.03982,-0.10253,-0.30086,0.72391,0.08563,0.40105,0.17425,0.45123,0.33328,0.32642,0.182,0.07582,-0.48713,0.03823,1.05797,0.38058,0.40424,0.23713,0.98258,0.23594,0.94529,-0.32442,-0.16802,0.22301,0.83676
"784",2.36575,1.97576,0.85607,2.67116,2.90024,1.38907,2.53893,1.45836,1.2929,1.84236,0.59681,2.85341,2.5398,2.05606,2.7586,2.92453,2.43753,1.42464,2.84746,2.30799,-1.06221,2.9663,0.40277,2.5358,2.31585,2.6242,1.88501,1.85374,2.61054,2.67369,3.1395,2.20334,1.55986,2.62662,2.54579,2.76734,2.40733,0.49359
"785",1.16435,1.42747,1.62083,1.52813,1.85835,1.25554,1.04281,1.31287,1.61601,1.68397,1.90791,1.34728,1.24933,1.66019,1.67702,1.75741,1.16261,1.41329,1.6759,1.80672,2.70909,1.75545,1.51393,1.71836,1.42178,1.3511,1.22444,1.33966,1.72857,0.9519,1.1179,0.79741,0.55341,1.21939,1.29342,0.67456,0.92746,1.17163
"786",-0.92581,-0.32111,-0.3735,-0.16954,-0.3462,-1.21719,-0.18021,-0.19079,-0.45311,-0.29849,-0.3922,-1.03209,-0.49016,-1.39979,-1.39503,-0.95523,-0.4776,-0.04653,-0.26356,-1.47996,-0.67784,-0.20088,-1.20963,-0.20161,-0.21865,-0.1736,-1.23051,-0.05221,-0.20213,0.00807,0.27003,-0.07551,0.16367,-0.06158,-0.07911,-0.08711,-0.12324,0.27225
"787",-1.45769,-1.3942,-1.46227,-1.0143,-1.42668,-1.07145,-1.37386,-1.36832,-1.47649,-0.65476,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-0.61107,-1.56783,-1.20466,-1.0391,1.10903,-1.06221,-0.3995,-0.97802,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-0.91137,-1.29865,-0.38981,-0.9286,-1.47218,-1.34158,-1.22961,-1.39906,-0.86996,-0.82204
"788",-0.53469,2.82986,-0.93578,-1.40715,-1.42668,-1.21719,-1.37386,-0.72751,2.29546,-0.30531,-1.2546,-1.03209,-1.36149,2.71232,-1.25656,-1.40095,-1.56783,0.9946,-0.72617,-1.11165,-1.06221,-1.12665,-1.20963,-1.48332,-1.07592,-1.27619,-0.60077,-1.43337,-1.08902,-1.29865,-1.26183,-0.99644,-1.02161,-1.34158,-1.22961,-1.21365,-1.34579,-0.82726
"789",1.01595,1.49403,-1.46227,-1.40715,1.34124,-1.21719,-0.2674,-0.51159,0.78899,1.33708,0.6248,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-0.03038,-1.20466,-1.24482,0.09398,-1.06221,-1.12665,-1.20963,-1.48332,0.97249,-1.27619,-0.25625,1.37113,1.07623,1.41536,1.16841,1.69221,1.19903,-1.34158,-1.22961,0.88785,1.6944,1.71138
"790",-1.45769,0.30311,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-0.17589,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,0.13856,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-0.09677,-1.29865,-1.26183,-1.44434,-1.31563,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"791",-0.15393,-0.70823,0.14327,-0.35781,-0.65504,-0.4045,-0.49236,-0.0582,-0.91713,-0.96737,-0.95122,-0.83892,-0.69734,-0.51728,-0.9015,-0.69284,-0.33633,-0.34198,-1.24482,-0.62423,-1.0001,-0.3995,0.01261,-1.10917,-0.72323,-0.65472,0.20851,-0.27756,-1.08902,-0.4788,-0.58527,-0.7514,-0.57892,-0.11749,-0.14674,-0.59878,-0.64534,-0.2586
"792",-1.18087,-1.01765,-1.3946,-1.40715,-1.364,-1.21719,-1.37386,0.01258,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.34598,-1.39503,-0.5473,-0.04562,-0.60205,-0.47782,-0.96629,-1.06221,-0.78688,-1.20963,-1.48332,-0.62868,-1.27619,-1.23051,0.50061,0.7403,-1.29865,-1.26183,-0.06016,0.97018,0.66201,0.40438,-0.27681,0.09174,0.24538
"793",1.14643,0.9162,1.12181,1.57812,1.7544,0.92213,1.3759,1.17445,1.07878,1.90421,1.41266,1.65466,1.65146,1.86527,1.7118,1.55171,1.76682,1.71112,1.49574,1.85814,2.63855,0.98042,1.17047,1.9737,2.32294,1.54463,1.76629,1.59523,1.2678,2.01298,1.33382,0.58515,0.42496,1.21492,1.49084,0.71858,0.76275,0.58737
"794",-0.14056,-0.49849,-1.04357,-0.64631,-1.05104,-1.18079,-1.22723,-0.02629,-0.86582,-0.58728,-0.6538,-0.75505,-0.84689,-0.31689,-1.34364,-1.40095,-0.04982,-0.75217,-0.43998,-1.60767,-1.06221,-0.54226,-0.73618,-1.00781,-0.04202,-0.65945,0.1023,-0.33019,-1.08902,-0.37011,-0.84689,-0.69936,-0.78738,-1.34158,-0.50453,-0.40454,-0.37661,-0.65161
"795",-1.40394,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.08807,-1.47649,-1.21583,-1.28137,0.2389,0.12906,-1.39979,-1.39503,0.0886,-1.56783,-1.20466,-0.54442,-1.60767,-1.03507,-1.12665,-1.20963,-1.48332,1.68099,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"796",0.3425,1.89544,0.57089,0.65956,1.43866,0.74507,0.55989,0.1148,0.94419,0.85762,0.85185,0.97208,1.1147,1.03036,1.38428,0.88846,0.957,2.09163,0.95632,1.17651,0.74869,0.89955,0.78336,0.73348,0.67667,0.64071,0.25452,0.89578,1.76415,1.22218,0.93437,0.19191,0.09452,0.52757,0.58202,0.69886,1.54041,1.89302
"797",-1.45769,-1.3942,-1.46227,-1.40715,0.00704,-0.85956,-1.37386,-1.36832,0.1679,0.341,-0.25993,-1.03209,-0.44202,-0.81185,-0.0627,-0.60286,-1.56783,-0.21687,0.18078,-0.11434,-0.0476,-1.12665,-1.15317,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.3121,-1.32403
"798",0.11814,-1.15511,-1.46227,-0.27007,0.34513,-1.21719,-0.2066,-0.35197,-1.47649,-1.21583,-1.28137,-1.03209,-0.45461,0.05665,0.63034,0.17881,0.36484,-1.20466,0.00123,0.40963,-1.03507,-1.12665,-1.20963,0.44992,-0.12889,0.63607,-1.23051,-0.18755,0.71912,-0.66299,-0.99995,-0.63558,-1.08486,0.30871,-0.35946,-0.92464,-0.05178,-0.11889
"799",0.23271,1.05742,0.76323,0.86122,1.48538,0.74731,0.38844,0.1653,1.14336,1.09859,1.18723,1.02024,0.53935,1.39751,1.24606,0.76545,0.72222,1.5726,0.60931,0.9301,2.22995,0.58172,0.83406,1.27677,0.90351,0.80774,-0.07376,0.82397,1.24523,1.05486,1.11287,0.61962,-0.25642,1.00214,0.56075,0.79131,0.29845,0.44858
"800",-0.52458,0.12644,0.09077,-0.57025,0.65018,-0.59725,-0.41901,-0.2423,0.21926,0.06435,0.18302,-0.65124,-0.30622,-0.00653,-0.32883,-0.40442,-0.6138,-0.75821,-0.3384,0.16325,0.05578,-0.85575,-0.05857,0.20089,-0.31129,-0.52729,-0.27318,0.15885,-0.53094,-0.38909,-0.82466,-0.71111,-0.43664,-0.32109,-0.45082,-0.58307,-0.64154,-1.08625
"801",-0.02238,-0.31324,0.1834,0.29405,0.58069,-0.10328,0.22157,-0.57421,0.25999,0.58124,-1.19507,-0.35388,1.0112,0.7176,0.55731,0.0945,0.41251,-0.35782,0.19786,0.77544,0.23081,-1.12665,-0.40674,0.57714,-0.29464,0.41473,0.48693,-0.09095,-1.02597,-1.13451,-0.41724,-0.82886,-1.47218,-0.30917,-0.2092,-0.6821,-1.34579,-1.32403
"802",-0.35083,1.14211,0.09526,-0.96033,0.1408,0.01718,-0.48152,-1.36832,0.76675,0.04352,0.21653,0.6638,-0.24168,-0.17166,-0.70773,-0.12252,-1.56783,-1.20466,-1.24482,-0.63646,-1.06221,1.02386,0.18791,-0.07423,0.94776,0.45385,-1.23051,0.72671,0.25283,0.65934,-0.18812,0.2019,-1.47218,0.71959,1.29487,0.23072,-1.34579,0.61018
"803",-0.3564,0.4591,-0.80163,0.24858,0.72305,-0.54631,0.38134,-1.36832,0.62025,-1.21583,-0.83347,0.42038,-0.7667,0.90751,0.27453,-0.37504,0.44442,-0.06404,-0.45661,0.58155,0.31647,-0.87742,-0.94797,0.08843,-0.32824,-0.24635,-0.36271,0.53162,1.13888,1.76237,1.4954,1.01919,0.20118,1.60445,1.62191,1.65066,1.19089,0.05113
"804",-0.25336,-0.21448,0.08018,0.07816,-0.06253,-0.43597,0.10072,-0.01178,0.17769,-0.19276,-0.17871,-0.83098,0.54346,-1.0377,0.65829,0.06868,-0.22736,0.16771,0.25931,-0.30172,-0.59145,0.06611,0.37105,0.39706,-0.54721,0.00866,0.33852,0.08123,-0.28093,-0.74741,-0.15376,-0.35769,-0.03531,-0.05483,0.1068,-0.84844,-0.29196,-0.0191
"805",-0.1252,0.20547,-0.79338,-0.56641,0.1677,-1.21719,-0.84592,-0.82253,-0.27823,-0.81853,-0.75423,-1.03209,-0.23177,-0.28596,-0.50932,-0.01549,0.28269,0.83964,-0.34958,-0.34706,0.13633,-1.12665,-1.20963,-0.5308,-0.93408,-0.69813,-0.64533,-0.14679,0.16489,-0.10823,-1.26183,-0.48896,-0.2197,-0.54808,-0.40822,-0.53471,-0.33855,-0.77633
"806",-0.51789,-0.26495,-0.97026,-0.56259,0.34513,-1.21719,-0.35727,-0.27466,-0.07396,-0.04231,0.32873,-0.61896,0.22659,-0.13572,-0.09846,0.06262,0.22075,-0.30724,0.04193,0.19402,-0.80042,-0.25244,-0.57247,-0.16638,-0.95402,-0.27714,-1.22113,0.48526,-1.08902,0.64379,-0.38981,-0.4707,0.12312,-0.71647,-1.22961,0.17389,-0.34388,0.45751
"807",-0.02824,-0.47624,-0.19222,-0.31878,0.06065,-0.60682,-0.13205,-0.2034,-0.21222,-0.86762,-0.09193,-0.87957,-0.23671,-0.5102,-0.28018,-0.1551,-0.62759,-0.61762,-0.08862,-0.11564,-0.00021,-0.44939,-1.0912,0.07248,-0.58254,-0.43369,-0.57219,-0.58845,-0.71115,-0.74741,-0.94807,-0.61766,-0.51464,-0.68022,-0.55168,-0.50303,-1.0629,-0.66465
"808",-0.57277,-1.38539,-0.47039,-0.41469,-0.15402,-1.21719,-1.37386,-0.52956,-1.10366,-0.74396,-0.97673,-0.00787,-0.99141,-1.05662,-1.39503,-0.73418,-0.67921,-0.87388,-0.82569,-1.12953,-0.75991,-0.92231,-1.13505,-1.46474,-0.59614,-1.04821,-1.23051,-0.38605,0.50814,0.70283,1.05902,0.38602,-0.19413,1.1056,0.7663,0.48881,-0.13785,-0.40721
"809",0.43113,0.12006,0.7217,0.40235,0.49747,0.61275,0.33756,0.89645,0.64239,0.39048,0.05387,0.74038,0.45634,1.27946,-0.26291,-0.0111,0.01765,0.38439,0.02687,0.44038,0.79232,0.44856,0.66628,0.0796,0.25988,-0.22244,0.56171,0.64604,0.32094,1.56846,0.75541,0.77375,1.11761,0.4738,0.54213,1.1775,1.0382,0.66026
"810",-1.01269,-1.3942,-1.46227,0.10849,0.31311,-1.21719,0.02034,-1.36832,-0.82135,-1.21583,-1.28137,-0.20206,0.0157,-1.39979,0.77185,-1.40095,-0.09305,-0.63345,0.63108,0.71033,0.38537,-0.68613,-1.20963,0.83233,-0.63819,-0.1877,-1.23051,-1.43337,-0.84451,1.11507,-0.7211,-0.24558,-1.47218,-1.34158,-1.22961,1.06001,-0.06909,-0.67345
"811",-0.53469,-1.3942,-0.93096,0.13061,-0.09937,-1.21719,0.13846,-0.49047,-0.82926,-1.21583,-1.28137,-1.03209,-0.38459,-0.40377,-0.07644,0.21054,-1.38592,-0.58673,0.11618,0.06224,0.64613,-1.12665,-1.20963,0.16272,-0.99524,-0.9204,-0.79322,-1.43337,-1.08902,-1.29865,-0.69698,-0.63558,-1.47218,-1.16714,-1.22961,-1.39906,-1.34579,-1.32403
"812",0.9125,0.59731,1.11901,0.88026,0.58914,0.67524,1.45818,0.9256,0.55252,0.91658,0.30706,0.34335,0.60954,0.29278,-0.12522,0.98514,-0.03451,1.18359,1.306,1.06153,0.86935,0.93055,0.65503,0.74227,1.01202,1.01709,1.43722,0.92421,-0.14966,0.69106,0.90467,0.76774,1.5817,1.11938,1.1412,0.66975,1.09869,1.54448
"813",-0.99019,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,0.73004,-0.09521,-1.28137,-1.03209,-0.28505,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-0.85194,-1.25268,0.05131,-1.23051,-1.43337,-1.07057,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-0.18864
"814",-0.08269,0.8372,0.17251,0.77912,-0.68367,0.41301,-0.41231,1.07206,0.01157,0.576,-0.04221,0.00223,-0.89249,-0.05692,-0.36648,-0.15765,0.22482,-0.39862,-0.10011,0.00939,0.75885,-1.12665,0.22609,0.91304,0.56876,-0.46385,-0.22004,0.25063,0.47394,0.62795,0.82667,0.16272,-0.09019,0.64023,1.04721,-0.84417,0.12957,-0.35285
"815",-0.08894,-0.63017,-0.00437,-0.41796,-0.78916,-0.22564,0.42725,0.73119,-0.14383,-0.36538,-0.257,-0.51091,-1.15023,-0.39129,-0.89647,-0.20751,-0.8489,-0.04943,-0.02779,-0.28715,-0.35526,0.34344,0.33039,-0.43399,0.24525,-0.07546,0.53017,0.06908,0.34125,-0.57947,-0.54021,0.10133,0.17762,-0.08911,0.60431,-0.1988,0.56532,0.96143
"816",-1.45769,-0.97804,-0.37096,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-0.48433,-1.21583,-1.08661,-1.03209,-1.36149,-1.26271,-1.39503,-1.40095,-0.45009,-1.1129,-1.24482,0.48443,-1.06221,-0.96141,-1.20963,-1.48332,-0.09635,-1.17153,-1.23051,-1.43337,-1.08902,-0.9316,-1.26183,-1.44434,0.93604,-1.34158,-0.87552,-0.20865,1.17048,-0.48637
"817",-1.45769,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-0.37052,-1.20466,-1.24482,-0.10274,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"818",-1.45769,-1.21813,-1.46227,-0.51066,-1.42668,-0.67673,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-0.63403,-1.40095,-1.56783,-1.20466,-1.24482,-1.19051,-0.3638,-1.12665,-1.20963,-1.22997,-1.25268,-1.27619,-1.23051,-1.43337,0.93773,-1.29865,-1.09869,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,0.89581,0.4066
"819",-0.23603,-0.85429,0.22694,-0.0742,-0.30665,0.14113,0.03698,0.0689,-0.18383,-0.2142,-0.41974,0.0384,-0.42348,-0.21929,-0.66432,-0.64893,0.15941,-0.85361,-0.37235,-1.18083,-0.87967,0.55783,0.26706,-0.28673,-0.40675,-0.43369,-0.15757,0.01139,-0.28093,-0.03543,-0.02814,-0.59315,-0.32134,-0.15926,0.06419,-0.38961,0.05047,-0.13096
"820",0.29684,2.54166,1.68072,0.03681,0.10603,1.1794,0.62251,1.34546,1.51612,1.14994,0.52831,1.57573,-0.77122,1.68539,0.76578,0.77315,2.71589,0.15138,0.17429,-0.07261,-0.65399,-1.12665,-1.05749,-0.5584,0.96149,1.22224,-0.1337,-0.46107,1.25733,0.10998,0.33392,2.31151,0.05047,1.36062,1.48907,1.27245,-0.10684,0.43956
"821",-0.52794,-0.30285,-1.24523,-0.14234,-0.73054,-0.31603,-1.37386,-1.14333,0.05764,-0.2142,-0.99634,0.13946,-1.36149,-0.2915,-1.30299,0.01269,-0.54801,-1.20466,-0.39962,-0.66659,-0.04154,-0.77369,-0.02375,-1.45559,0.0351,-0.58225,-0.22328,0.12499,-0.42917,-0.74319,-0.07915,0.11081,0.4059,0.05096,0.54213,-0.99822,-0.15058,0.48131
"822",-1.45769,-0.81661,-1.46227,-1.40715,-1.26552,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-0.16468,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-0.14183,-1.22961,-0.61156,1.64827,-1.32403
